lat,long,nombre_act,nom_estab,raz_social,per_ocu,tipo_vial,nom_vial,edificio,edificio_e,tipo_asent,nomb_asent,tipoCenCom,nom_CenCom,num_local,cod_postal,cve_ent,entidad,cve_mun,municipio,cve_loc,localidad,ageb,manzana,AGEB_int,geohash5km,tipoUniEco,fecha_alta
25.66771614,-100.2135111,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",ESTANQUILLO SNAK SIN NOMBRE,,0 a 5 personas,CALLE,SERAFIN PEÑA,,,COLONIA,CHULAVISTA,,,,67180,19,NuevoLeon,26,Guadalupe,1,Guadalupe                                                                                                     ,1442,9,1.90E+12,9u8dp,Fijo,2019-11
25.66921825,-100.2333112,Restaurantes con servicio de preparación de tacos y tortas,TACOS DE BARBACOA EL RAYO,,0 a 5 personas,PRIVADA,TAMAULIPAS,,,COLONIA,RUIZ CORTINEZ,,,,67170,19,NuevoLeon,26,Guadalupe,1,Guadalupe                                                                                                     ,2493,30,1.90E+12,9u8dp,Semifijo,2019-11
25.64653562,-100.2945141,Restaurantes con servicio de preparación de tacos y tortas,TACOS FRANCISCO VILLA FRAGOSO,,0 a 5 personas,CALLE,RIO PANUCO,,,COLONIA,ALTA VISTA,,,,64840,19,NuevoLeon,39,Monterrey,1,Monterrey                                                                                                     ,2097,1,1.90E+12,9u89v,Semifijo,2019-11
25.73413866,-100.3427461,Hoteles sin otros servicios integrados,HOTEL LOS ARCOS,HOTELES Y MOTELES PARADISO SA DE CV,0 a 5 personas,AVENIDA,RODRIGO GOMEZ,,,COLONIA,MOCTEZUMA,,,,64240,19,NuevoLeon,39,Monterrey,1,Monterrey                                                                                                     ,298,2,1.90E+12,9u8dk,Fijo,2010-07
25.63209396,-100.1481582,Restaurantes que preparan otro tipo de alimentos para llevar,VENTA DE COMIDAS SIN NOMBRE,,0 a 5 personas,CALLE,GABRIEL GARCIA MARQUEZ,,,FRACCIONAMIENTO,VALLE DE VAQUERIAS,,,,67250,19,NuevoLeon,31,Juárez,348,Valle de Vaquerías                                                                                            ,1531,8,1.90E+12,9u8cc,Fijo,2019-11
25.72951254,-100.3354509,Restaurantes con servicio de preparación de tacos y tortas,VENTA TOSTADAS SIN NOMBRE,,0 a 5 personas,CALLE,JUAN G. ALVARADO,,,COLONIA,FERROCARRILERA,,,,64250,19,NuevoLeon,39,Monterrey,1,Monterrey                                                                                                     ,531,29,1.90E+12,9u8dk,Fijo,2019-11
25.73310203,-100.243002,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",COOPERATIVA PRIMARIA ALFONSO REYES,,0 a 5 personas,CALLE,RIO USUMACINTA,,,COLONIA,CASA BLANCA,,,,66470,19,NuevoLeon,46,San Nicolás de los Garza,1,San Nicolás de los Garza                                                                                      ,1356,7,1.90E+12,9u8dq,Fijo,2010-07
25.68138942,-100.4172372,"Restaurantes con servicio de preparación de pizzas, hamburguesas, hot dogs y pollos rostizados para llevar",VENTA DE HAMBURGUESAS SIN NOMBRE,,0 a 5 personas,CALLE,FIERRO,,,COLONIA,SAN PEDRO 400,,,,66210,19,NuevoLeon,19,San Pedro Garza García,1,San Pedro Garza García                                                                                        ,26,19,1.90E+12,9u8d4,Fijo,2014-12
25.80407598,-100.3109348,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",CONSECCION DEL CENTRO DE BACHILLERATO CEBTA 250,,0 a 5 personas,CALLE,DONATO ELIZONDO,,,COLONIA,LAS ENCINAS,,,,66050,19,NuevoLeon,21,General Escobedo,1,Ciudad General Escobedo                                                                                       ,429,12,1.90E+12,9u8dv,Fijo,2010-07
25.6431398,-100.1052171,Restaurantes con servicio de preparación de tacos y tortas,TOSTADAS SIBERIA,,0 a 5 personas,AVENIDA,AVENIDA DE LAS FUENTES,,,FRACCIONAMIENTO,FUENTES DE JUAREZ,,,,67250,19,NuevoLeon,31,Juárez,1,Ciudad Benito Juárez                                                                                          ,317,20,1.90E+12,9u8cf,Semifijo,2019-11
25.66311276,-100.324213,Restaurantes con servicio de preparación de tacos y tortas,TAQUERIA LUCY,,0 a 5 personas,CALLE,16 DE SEPTIEMBRE,,,COLONIA,INDEPENDENCIA,,,,64720,19,NuevoLeon,39,Monterrey,1,Monterrey                                                                                                     ,1879,8,1.90E+12,9u89v,Fijo,2010-07
25.75416326,-100.2422506,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",COOPERATIVA ESCOLAR T.M ESC PRIMARIA FELICIANO YAÑEZ,,0 a 5 personas,CALLE,HOJALATA,,,COLONIA,NUEVO MEZQUITAL,,,,66632,19,NuevoLeon,6,Apodaca,1,Ciudad Apodaca                                                                                                ,1401,2,1.90E+12,9u8dw,Semifijo,2014-12
25.63702887,-100.3098204,Restaurantes con servicio de preparación de pescados y mariscos,EL VELERO DE PANCAPA,,0 a 5 personas,AVENIDA,LAZARO CARDENAS,,,COLONIA,JARDINES DE LAS TORRES,,,,64750,19,NuevoLeon,39,Monterrey,1,Monterrey                                                                                                     ,3659,4,1.90E+12,9u89v,Fijo,2019-11
25.66825059,-100.3146914,Restaurantes con servicio de preparación de tacos y tortas,TACOS MAÑANEROS,,0 a 5 personas,CALLE,LEONA VICARIO,,,COLONIA,MONTERREY CENTRO,,,,64000,19,NuevoLeon,39,Monterrey,1,Monterrey                                                                                                     ,1741,20,1.90E+12,9u8dj,Fijo,2019-11
25.57618999,-100.2584461,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",CAFETERIA DE LA PREPA UDEM,,0 a 5 personas,PRIVADA,NINGUNO,,,COLONIA,VALLE ALTO,,,,64989,19,NuevoLeon,39,Monterrey,1,Monterrey                                                                                                     ,3004,2,1.90E+12,9u89w,Fijo,2014-12
25.69282001,-100.346742,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,RESTAURANTE LA CUEVA,,6 a 10 personas,CALLE,DOCTOR EDUARDO AGUIRRE PEQUEÑO,,,COLONIA,MITRAS CENTRO,,,,64460,19,NuevoLeon,39,Monterrey,1,Monterrey                                                                                                     ,1169,5,1.90E+12,9u8dh,Fijo,2014-12
25.67013369,-100.3190501,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",JUGOS Y LICUADOS SONIA,,0 a 5 personas,AVENIDA,CUAUHTEMOC,MERCADO PUBLICO,PLANTA BAJA,COLONIA,CENTRO DE MONTERREY,MERCADO PUBLICO,PLAZA COMERCIAL MONTERREY,46,64000,19,NuevoLeon,39,Monterrey,1,Monterrey                                                                                                     ,1686,4,1.90E+12,9u8dj,Fijo,2014-12
25.66609293,-100.2684202,Restaurantes con servicio de preparación de tacos y tortas,TAQUERIA ARANDAS,TEQUERIA ARANDAS ,0 a 5 personas,AVENIDA,CHAPULTEPEC,,,COLONIA,VALLE DE CHAPULTEPEC,,,,67140,19,NuevoLeon,26,Guadalupe,1,Guadalupe                                                                                                     ,1512,1,1.90E+12,9u8dn,Fijo,2019-11
25.6813377,-100.4401481,"Restaurantes con servicio de preparación de pizzas, hamburguesas, hot dogs y pollos rostizados para llevar",HAMBURGUESAS GOLONAS,,0 a 5 personas,CALLE,CAMA DE PIEDRA,,,COLONIA,LOS PORTALES,,,,66144,19,NuevoLeon,48,Santa Catarina,1,Ciudad Santa Catarina                                                                                         ,422,19,1.90E+12,9u8d4,Fijo,2014-12
27.24340297,-100.1347508,Restaurantes que preparan otro tipo de alimentos para llevar,SNACK SCOOBY,,0 a 5 personas,AVENIDA,MIGUEL HIDALGO,,,COLONIA,CENTRO DE ANAHUAC,,,,65030,19,NuevoLeon,5,Anáhuac,1,Anáhuac                                                                                                       ,406,26,1.90E+12,9ubfc,Fijo,2019-11
25.57943651,-100.0218056,Restaurantes con servicio de preparación de antojitos,CHICHARRONERIA QUINTANA,,0 a 5 personas,CALLE,VISTA JARDINES,,,COLONIA,BELLA VISTA 2 SECTOR,,,,67485,19,NuevoLeon,9,Cadereyta Jiménez,1,Cadereyta Jiménez                                                                                             ,814,34,1.90E+12,9u8ce,Fijo,2019-11
25.71305081,-100.271744,Restaurantes que preparan otro tipo de alimentos para llevar,COMEDOR DE LINEA REGIOMONTANA,,0 a 5 personas,PROLONGACION,LICENCIADO GUSTAVO DIAZ ORDAZ,,,COLONIA,CIUDAD LOS ANGELES,,,,66490,19,NuevoLeon,46,San Nicolás de los Garza,1,San Nicolás de los Garza                                                                                      ,339,43,1.90E+12,9u8dq,Fijo,2010-07
26.50260498,-100.4301656,"Restaurantes con servicio de preparación de pizzas, hamburguesas, hot dogs y pollos rostizados para llevar",VENTA DE HAMBURGUESAS,,0 a 5 personas,CALLE,ABASOLO,,,COLONIA,VILLALDAMA CENTRO,,,,65350,19,NuevoLeon,51,Villaldama,1,Ciudad de Villaldama                                                                                          ,150,4,1.91E+12,9u8wf,Fijo,2014-12
25.69137766,-100.2982095,Servicios de preparación de otros alimentos para consumo inmediato,TAMALES DOÑA ANITA,,0 a 5 personas,CALLE,VIA A TAMPICO,,,COLONIA,TERMINAL,,,,64580,19,NuevoLeon,39,Monterrey,1,Monterrey                                                                                                     ,4572,4,1.90E+12,9u8dj,Fijo,2010-07
25.7790437,-100.2545334,Restaurantes que preparan otro tipo de alimentos para llevar,LA COCINA DE ISABEL,,0 a 5 personas,AVENIDA,COSTA RICA,,,COLONIA,NUEVO AMANECER APODACA,,,,66636,19,NuevoLeon,6,Apodaca,1,Ciudad Apodaca                                                                                                ,386,46,1.90E+12,9u8dw,Fijo,2010-07
25.77891472,-100.2529487,Restaurantes con servicio de preparación de tacos y tortas,TACOS MARTIN,,0 a 5 personas,AVENIDA,COSTA RICA,,,COLONIA,NUEVO AMANECER PRIMER SECTOR,,,,66636,19,NuevoLeon,6,Apodaca,1,Ciudad Apodaca                                                                                                ,386,47,1.90E+12,9u8dw,Fijo,2010-07
25.69526657,-100.2224502,Restaurantes con servicio de preparación de tacos y tortas,TACOS Y GORDITAS SEÑORA FINA,,0 a 5 personas,AVENIDA,ALDAMA,,,COLONIA,SAN RAFAEL,,,,67110,19,NuevoLeon,26,Guadalupe,1,Guadalupe                                                                                                     ,213,37,1.90E+12,9u8dp,Fijo,2014-12
25.72222674,-100.3673801,"Restaurantes con servicio de preparación de pizzas, hamburguesas, hot dogs y pollos rostizados para llevar",MISTER PIZZA,,11 a 30 personas,AVENIDA,ADOLFO RUIZ CORTINES,,,COLONIA,VALLE VERDE 3ER SECTOR,,,,64339,19,NuevoLeon,39,Monterrey,1,Monterrey                                                                                                     ,457,34,1.90E+12,9u8dk,Fijo,2010-07
25.65595786,-100.1361515,Restaurantes con servicio de preparación de pescados y mariscos,COKTELES ROODRIGUEZ,,0 a 5 personas,CARRETERA,CARRETERA A SAN ROQUE,,,CIUDAD,BENITO JUAREZ,,,,67250,19,NuevoLeon,31,Juárez,1,Ciudad Benito Juárez                                                                                          ,980,7,1.90E+12,9u8cc,Semifijo,2019-11
25.69215532,-100.5077048,Moteles,MOTEL MARBELLA,GRUPO INMOBILIARIO CORUÑA SA DE CV,11 a 30 personas,CARRETERA,MONTERREY-SALTILLO,,,ZONA INDUSTRIAL,EL OBISPO,,,,66350,19,NuevoLeon,48,Santa Catarina,1,Ciudad Santa Catarina                                                                                         ,1469,9,1.90E+12,9u8d0,Fijo,2010-07
25.74370095,-100.3569549,Restaurantes con servicio de preparación de antojitos,LA SIBERIA,,6 a 10 personas,AVENIDA,AZTLAN,,,COLONIA,UNIDAD MODELO,,,,64140,19,NuevoLeon,39,Monterrey,1,Monterrey                                                                                                     ,175,15,1.90E+12,9u8dk,Fijo,2010-07
25.68050234,-100.2357058,"Restaurantes con servicio de preparación de pizzas, hamburguesas, hot dogs y pollos rostizados para llevar",CANGREBURGUER,,0 a 5 personas,CALLE,AGUA ROJA,,,COLONIA,EXPOSICION MODELO,,,,67150,19,NuevoLeon,26,Guadalupe,1,Guadalupe                                                                                                     ,478,45,1.90E+12,9u8dp,Fijo,2019-11
25.79881147,-100.5890951,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",LA ESTACION,,0 a 5 personas,CALLE,CORONEL JESUS FERNANDEZ,,,COLONIA,EMILIANO ZAPATA,,,,66000,19,NuevoLeon,18,García,1,García                                                                                                        ,230,2,1.90E+12,9u86z,Fijo,2019-11
25.78785516,-100.2912849,Restaurantes que preparan otro tipo de alimentos para llevar,CABRITO CARLOS,,0 a 5 personas,CALLE,B,,,COLONIA,ALFAREROS,,,,66050,19,NuevoLeon,21,General Escobedo,1,Ciudad General Escobedo                                                                                       ,185,4,1.90E+12,9u8dt,Fijo,2014-12
25.96575056,-100.2864063,"Bares, cantinas y similares",BAR EL GATO NEGRO,,0 a 5 personas,CALLE,FRANCISCO I. MADERO,,,COLONIA,CENTRO,,,,65500,19,NuevoLeon,45,Salinas Victoria,1,Salinas Victoria                                                                                              ,204,4,1.90E+12,9u8et,Fijo,2014-12
25.78088188,-100.1891769,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",EL RINCON DE LA CREPACOMIDAS VERO,,0 a 5 personas,CALLE,MIGUEL HIDALGO Y COSTILLA,,,COLONIA,APODACA CENTRO,,,,66600,19,NuevoLeon,6,Apodaca,1,Ciudad Apodaca                                                                                                ,85,1,1.90E+12,9u8f8,Fijo,2014-12
25.64990814,-100.2867172,"Restaurantes con servicio de preparación de pizzas, hamburguesas, hot dogs y pollos rostizados para llevar",BUSHER S COCODRIL S,BUSHER S COCODRIL S ,6 a 10 personas,AVENIDA,JUNCO DE LA VEGA,,,COLONIA,ALTA VISTA,,,,64840,19,NuevoLeon,39,Monterrey,1,Monterrey                                                                                                     ,210A,23,190390001210A,9u89v,Fijo,2019-11
25.68341507,-100.3135346,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,RESTAURANT LA NUEVA NIZA,,0 a 5 personas,AVENIDA,LICENCIADO BENITO JUAREZ,,,COLONIA,ZONA CENTRO,,,,64000,19,NuevoLeon,39,Monterrey,1,Monterrey                                                                                                     ,1506,25,1.90E+12,9u8dj,Fijo,2019-11
25.65160029,-100.3741347,"Bares, cantinas y similares",HATTORI HANZO,BAR HAPO SA DE CV,11 a 30 personas,CALLE,RIO PILON,,,COLONIA,DEL VALLE,,,,66220,19,NuevoLeon,19,San Pedro Garza García,1,San Pedro Garza García                                                                                        ,172,20,1.90E+12,9u89g,Fijo,2014-12
25.73849948,-100.1613384,Restaurantes con servicio de preparación de tacos y tortas,TACOS EL CHUKY,,0 a 5 personas,CALLE,REFORMA,,,COLONIA,VILLAS DE SAN CARLOS 1ER SECT,,,,66640,19,NuevoLeon,6,Apodaca,1,Ciudad Apodaca                                                                                                ,1469,8,1.90E+12,9u8f2,Semifijo,2019-11
25.75903247,-100.1609847,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",COOPERATIVA TURNO VESPERTINO,,0 a 5 personas,CALLE,RIO BLANCO,,,MANZANA,PUEBLO NUEVO,,,,66646,19,NuevoLeon,6,Apodaca,1,Ciudad Apodaca                                                                                                ,422,35,1.90E+12,9u8f8,Fijo,2019-11
25.77869742,-100.3827967,"Restaurantes con servicio de preparación de pizzas, hamburguesas, hot dogs y pollos rostizados para llevar",POLLOS PALMIN,,0 a 5 personas,CALLE,TECAPA,,,COLONIA,BARRIO AZTLAN,,,,64102,19,NuevoLeon,39,Monterrey,1,Monterrey                                                                                                     ,4318,20,1.90E+12,9u8de,Fijo,2019-11
25.70483926,-100.3384934,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,TOKS MITRAS,RESTAURANTES TOKS SA DE CV,31 a 50 personas,AVENIDA,Adolfo Ruíz Cortines,,,COLONIA,BERNARDO REYES,,,,64820,19,NuevoLeon,39,Monterrey,1,Monterrey                                                                                                     ,758,16,1.90E+12,9u8dh,Fijo,2010-07
25.70624516,-99.23885972,"Restaurantes con servicio de preparación de pizzas, hamburguesas, hot dogs y pollos rostizados para llevar",ASADERO EL JARDIN,,0 a 5 personas,CALLE,MIGUEL HIDALGO Y COSTILLA,,,COLONIA,CHINA,,,,67050,19,NuevoLeon,13,China,1,China                                                                                                         ,569,31,1.90E+12,9u96j,Fijo,2014-12
25.75815905,-100.3723911,Servicios de preparación de otros alimentos para consumo inmediato,VENTA DE PRODUCTOS DE HIERBALIFE,,0 a 5 personas,CALLE,CEREZAS,,,COLONIA,SAN BERNABE IV SECTOR,,,,64104,19,NuevoLeon,39,Monterrey,1,Monterrey                                                                                                     ,2576,11,1.90E+12,9u8de,Fijo,2019-11
25.97518671,-100.4473291,Restaurantes con servicio de preparación de tacos y tortas,TACOS FREDYS,,0 a 5 personas,CALLE,DOCTOR MIER,,,COLONIA,CENTRO,,,,65600,19,NuevoLeon,47,Hidalgo,1,Hidalgo                                                                                                       ,011A,9,190470001011A,9u8ef,Semifijo,2019-11
25.62087792,-100.2676749,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,RESTAURANTE ROBLES,,0 a 5 personas,CALLE,VALLE HERMOSO,,,COLONIA,SAN ANGEL,,,,64870,19,NuevoLeon,39,Monterrey,1,Monterrey                                                                                                     ,3697,9,1.90E+12,9u89y,Fijo,2019-11
25.75640654,-100.2889717,Restaurantes con servicio de preparación de antojitos,ENCHILADAS EL PATIO,,6 a 10 personas,CALLE,PORFIRIO DIAZ,,,COLONIA,SAN NICOLAS CENTRO,,,,66400,19,NuevoLeon,46,San Nicolás de los Garza,1,San Nicolás de los Garza                                                                                      ,57,24,1.90E+12,9u8dt,Fijo,2010-07
25.78453749,-100.3067517,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",COOPERATIVA DE LA ESCUELA PRIMARIA RAUL RANGEL FRIAS TM,,0 a 5 personas,CALLE,AVENIDA HACIENDA DE ESCOBEDO,,,COLONIA,HACIENDA ESCOBEDO,,,,66057,19,NuevoLeon,21,General Escobedo,1,Ciudad General Escobedo                                                                                       ,072A,21,190210001072A,9u8dt,Fijo,2010-07
25.68639768,-100.3159378,Restaurantes con servicio de preparación de pescados y mariscos,COKTELRIA LA BOMBA,,0 a 5 personas,ANDADOR,JOSE MARIANO JIMENEZ,,,COLONIA,SARABIA,,,,64490,19,NuevoLeon,39,Monterrey,1,Monterrey                                                                                                     ,1258,16,1.90E+12,9u8dj,Fijo,2019-11
25.66754789,-100.2921854,Restaurantes con servicio de preparación de tacos y tortas,TACOS CONDOR,,0 a 5 personas,CALLE,7A ZONA,,,COLONIA,CARACOL,,,,64810,19,NuevoLeon,39,Monterrey,1,Monterrey                                                                                                     ,2754,58,1.90E+12,9u8dj,Fijo,2019-11
25.65247029,-100.3787539,Restaurantes con servicio de preparación de tacos y tortas,TACOS ALDACO,,0 a 5 personas,AVENIDA,JOSE VASCONCELOS,CENTRO Y PLAZA COMERCIAL,PISO 1,COLONIA,LOMAS DEL VALLE,CENTRO Y PLAZA COMERCIAL,PLAZA LOMAS,111,66250,19,NuevoLeon,19,San Pedro Garza García,1,San Pedro Garza García                                                                                        ,219,27,1.90E+12,9u89g,Fijo,2019-11
25.66527275,-100.167201,Restaurantes de autoservicio,KUN FU,,0 a 5 personas,CALLE,CARRETERA A REYNOSA,CENTRAL DE ABASTO,PLANTA BAJA,COLONIA,SANTA CRUZ,CENTRAL DE ABASTO,MULTICOMERCIAL Y PLAZA GUADALUPE,209,67196,19,NuevoLeon,26,Guadalupe,1,Guadalupe                                                                                                     ,1086,1,1.90E+12,9u8f0,Fijo,2019-11
25.67455875,-100.4437681,Restaurantes de autoservicio,CARLS JR,JUNIOR FOODS SA DE CV,31 a 50 personas,VIADUCTO,CALLE MANUEL ORDONEZ,,,NINGUNO,CENTRO,,,,66350,19,NuevoLeon,48,Santa Catarina,1,Ciudad Santa Catarina                                                                                         ,865,35,1.90E+12,9u8d4,Fijo,2010-07
25.66969002,-100.3080837,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,SUCHI AN GONE,,0 a 5 personas,CALLE,IGNACIO ALLENDE,,,COLONIA,BARRIO ANTIGUO,,,,64000,19,NuevoLeon,39,Monterrey,1,Monterrey                                                                                                     ,1690,42,1.90E+12,9u8dj,Fijo,2010-07
25.97316965,-100.451407,Servicios de preparación de otros alimentos para consumo inmediato,VENTA DE TAMALES ESPERANZA,,11 a 30 personas,CALLE,NIÑOS HEROES,,,COLONIA,REVOLUCION,,,,65600,19,NuevoLeon,47,Hidalgo,1,Hidalgo                                                                                                       ,105,5,1.90E+12,9u8ef,Fijo,2014-12
25.69065706,-100.4498659,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,LA FONDITA,,0 a 5 personas,AVENIDA,PERIMETRAL SUR,,,COLONIA,INFONAVIT ADOLFO LOPEZ MATEOS,,,,66360,19,NuevoLeon,48,Santa Catarina,1,Ciudad Santa Catarina                                                                                         ,048A,33,190480001048A,9u8d4,Fijo,2019-11
25.70675957,-100.1471028,Servicios de preparación de otros alimentos para consumo inmediato,TAMALES,,0 a 5 personas,CALLE,FUENTE DEL REY,,,FRACCIONAMIENTO,FRACCIONAMIENTO FUENTES DE SAN MIGUEL,,,,66647,19,NuevoLeon,6,Apodaca,1,Ciudad Apodaca                                                                                                ,1929,11,1.90E+12,9u8f1,Fijo,2010-07
25.68160115,-100.4617981,Hoteles con otros servicios integrados,HOTEL TORRES DE EL LEGADO,TORRES DE EL LEGADO SA DE CV,11 a 30 personas,CALLE,LAS HUERTAS,,,COLONIA,RINCÓN DE LAS HUERTAS,,,,66350,19,NuevoLeon,48,Santa Catarina,1,Ciudad Santa Catarina                                                                                         ,210,10,1.90E+12,9u8d1,Fijo,2014-12
25.80431141,-100.2239978,"Restaurantes con servicio de preparación de pizzas, hamburguesas, hot dogs y pollos rostizados para llevar",MUTCHA PIZZA,OPERADORA DE MARCAS INNOVADORAS SA DE CV,11 a 30 personas,CARRETERA,MEZQUITAL - SANTA ROSA,,,COLONIA,EX-HACIENDA SANTA ROSA,,,,66610,19,NuevoLeon,6,Apodaca,388,Ex-Hacienda Santa Rosa                                                                                        ,2842,1,1.90E+12,9u8dz,Fijo,2019-11
25.683339,-100.2320178,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,LOS AJUA,,0 a 5 personas,CALLE,IZTACALCO,,,COLONIA,RESIDENCIAL AZTECA,,,,67150,19,NuevoLeon,26,Guadalupe,1,Guadalupe                                                                                                     ,340,39,1.90E+12,9u8dp,Fijo,2019-11
25.79267763,-100.5980296,"Restaurantes con servicio de preparación de pizzas, hamburguesas, hot dogs y pollos rostizados para llevar",POLLOS ASADOS AGUIRRE,,0 a 5 personas,CALLE,VILLASEÑOR,,,COLONIA,PASEO DE LAS TORRES,,,,66000,19,NuevoLeon,18,García,1,García                                                                                                        ,476,9,1.90E+12,9u86w,Fijo,2014-12
25.74373111,-100.2849548,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,TIM HORTONS RESTAURANT,TH DE MEXICO SAPI DE CV,11 a 30 personas,AVENIDA,REPUBLICA MEXICANA,CENTRO Y PLAZA COMERCIAL,ESTACIONAMIENTO,COLONIA,LAS PUENTES,CENTRO Y PLAZA COMERCIAL,HEB LAS PUENTES,201,66460,19,NuevoLeon,46,San Nicolás de los Garza,1,San Nicolás de los Garza                                                                                      ,201,20,1.90E+12,9u8dm,Fijo,2019-11
25.66255208,-100.1043205,"Restaurantes con servicio de preparación de pizzas, hamburguesas, hot dogs y pollos rostizados para llevar",POLLO FRITO D ALMA,,0 a 5 personas,AVENIDA,VISTA DE LA PRIMAVERA,,,COLONIA,VISTA DEL RIO,,,,67250,19,NuevoLeon,31,Juárez,1,Ciudad Benito Juárez                                                                                          ,1207,72,1.90E+12,9u8cf,Fijo,2019-11
25.71210444,-100.3402974,"Restaurantes con servicio de preparación de pizzas, hamburguesas, hot dogs y pollos rostizados para llevar",RAPIDO Y SABROSO,,0 a 5 personas,AVENIDA,ALFONSO REYES,,,COLONIA,BERNARDO REYES,,,,64280,19,NuevoLeon,39,Monterrey,1,Monterrey                                                                                                     ,064A,22,190390001064A,9u8dk,Fijo,2010-07
25.6885011,-100.3270986,Restaurantes con servicio de preparación de tacos y tortas,TACOS DOLLY,,0 a 5 personas,CALLE,LICENCIADO MIGUEL DOMINGUEZ,,,COLONIA,INDUSTRIAL,,,,64440,19,NuevoLeon,39,Monterrey,1,Monterrey                                                                                                     ,3610,21,1.90E+12,9u8dj,Semifijo,2019-11
25.63596384,-100.2828737,Restaurantes con servicio de preparación de alimentos a la carta o de comida corrida,LOS ARCOS RESTAURANT,MARISARCOS DE MONTERREY SA DE CV,101 a 250 personas,AVENIDA,EUGENIO GARZA SADA,,,COLONIA,CONTRY,CENTRO Y PLAZA COMERCIAL,PLAZA GARZA SADA,32A,64860,19,NuevoLeon,39,Monterrey,1,Monterrey                                                                                                     ,2186,7,1.90E+12,9u89y,Fijo,2010-07
25.78122115,-100.592152,Restaurantes con servicio de preparación de tacos y tortas,VENTA DE TACOS Y GORDITAS,,0 a 5 personas,CALLE,PASEO DEL PRADO,,,FRACCIONAMIENTO,URBIVILLAS DEL PRADO,,,,66000,19,NuevoLeon,18,García,1,García                                                                                                        ,071A,12,190180001071A,9u86w,Fijo,2019-11
25.67449592,-100.3143971,Hoteles con otros servicios integrados,HOTEL DIRO,DIAZRO SA DE CV,11 a 30 personas,CALLE,GEORGE WASHINGTON,,,COLONIA,ZONA CENTRO,,,,64000,19,NuevoLeon,39,Monterrey,1,Monterrey                                                                                                     ,1544,30,1.90E+12,9u8dj,Fijo,2010-07
25.76728415,-100.2554221,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",COOPERATIVA ESCOLAR,,0 a 5 personas,CALLE,CALLE DEL OLMO,,,RESIDENCIAL,FRACC ENRAMADA 6TO SECT,,,,66635,19,NuevoLeon,6,Apodaca,1,Ciudad Apodaca                                                                                                ,1064,6,1.90E+12,9u8dw,Fijo,2010-07
26.0848307,-99.62267111,"Restaurantes con servicio de preparación de pizzas, hamburguesas, hot dogs y pollos rostizados para llevar",TACOS Y HAMBURGESAS EL CHARRO,,0 a 5 personas,CALLE,JOSE MARIA MORELOS,,,PARAJE,CIUDAD CERRALVO,,,,65900,19,NuevoLeon,11,Cerralvo,1,Ciudad Cerralvo                                                                                               ,422,8,1.90E+12,9u9hm,Fijo,2019-11
25.67513691,-100.3095872,Restaurantes de autoservicio,COMIDA CHINA,,0 a 5 personas,CALLE,IGNACIO ZARAGOZA,,,COLONIA,MONTERREY CENTRO,,,,64000,19,NuevoLeon,39,Monterrey,1,Monterrey                                                                                                     ,1544,13,1.90E+12,9u8dj,Fijo,2019-11
25.73461743,-100.3297873,"Cafeterías, fuentes de sodas, neverías, refresquerías y similares",ESTANQUILLO COOPERATIVA 2DO TURNO,COOPERATIVA DE ESCUELA ,0 a 5 personas,CALLE,MINA,,,COLONIA,TOPO CHICO,,,,64260,19,NuevoLeon,39,Monterrey,1,Monterrey                                                                                                     ,423,12,1.90E+12,9u8dk,Semifijo,2010-07
25.28496762,-100.0116676,Restaurantes con servicio de preparación de tacos y tortas,TACOS LA CABANA,,0 a 5 personas,CALLE,ZUAZUA,,,COLONIA,PARQUE INDUSTRIAL,,,,67350,19,NuevoLeon,4,Allende,1,Ciudad de Allende                                                                                             ,288,1,1.90E+12,9u2zu,Fijo,2010-07
24.85366134,-99.52971682,Restaurantes con servicio de preparación de tacos y tortas,TAQUERIA MARIN,,0 a 5 personas,CALLE,CLAVEL,,,FRACCIONAMIENTO,LAS BUGAMBILIAS,,,,67756,19,NuevoLeon,33,Linares,1,Linares                                                                                                       ,1146,33,1.90E+12,9u3jr,Fijo,2019-11
